id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
669316,MIN,Lichens,,PreservedSpecimen,ee99c865-1207-4d6e-9d14-0ae288f8ce8f,710329,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,1902,1979-07-15,1979,7,15,196,,15/Jul/1979,,,"on bur oak",,,,,,,,,,,,,,"United States",Minnesota,Wabasha,,"Weaver, 4 Mi Nw of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:ee99c865-1207-4d6e-9d14-0ae288f8ce8f,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669316
669405,MIN,Lichens,,PreservedSpecimen,f03ad3c9-ac3f-4998-b984-72a7f1932173,710418,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,1787,1979-07-12,1979,7,12,193,,12/Jul/1979,,,"on elm",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Beaver, 2 Mi W of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:f03ad3c9-ac3f-4998-b984-72a7f1932173,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669405
669423,MIN,Lichens,,PreservedSpecimen,82aafe56-c810-4ef1-b7e5-a1da05def870,710436,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia soredica",278918,"(Nyl.) Hale",Flavopunctelia,soredica,,,,,,,,,,"Brako, L.",,1766,1979-07-12,1979,7,12,193,,12/Jul/1979,,,"on dead tree",,,,,,,,,,,,,,"United States",Minnesota,Wabasha,,"Plainwiew, 3 Mi S of; Carley State Park",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:82aafe56-c810-4ef1-b7e5-a1da05def870,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669423
669452,MIN,Lichens,,PreservedSpecimen,9296d2b2-7c66-450f-99bb-01045b9d3a36,710465,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,1730,1979-07-12,1979,7,12,193,,12/Jul/1979,,,"on basswood",,,,,,,,,,,,,,"United States",Minnesota,Wabasha,,"Plainwiew, 3 Mi S of; Carley State Park",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:9296d2b2-7c66-450f-99bb-01045b9d3a36,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669452
669460,MIN,Lichens,,PreservedSpecimen,b61ba193-c95a-4a0a-a8fb-3c0a97f85402,710473,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,1719,1979-07-12,1979,7,12,193,,12/Jul/1979,,,"on fallen birch",,,,,,,,,,,,,,"United States",Minnesota,Wabasha,,"Plainwiew, 3 Mi S of; Carley State Park",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:b61ba193-c95a-4a0a-a8fb-3c0a97f85402,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669460
669497,MIN,Lichens,,PreservedSpecimen,81f9b3b3-e1f0-49b4-ac81-c3de1bed9675,710510,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,1658,1979-07-11,1979,7,11,192,,11/Jul/1979,,,"on red oak",,,,,,,,,,,,,,"United States",Minnesota,Wabasha,,"Wabasha, Just N of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:81f9b3b3-e1f0-49b4-ac81-c3de1bed9675,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669497
669642,MIN,Lichens,,PreservedSpecimen,6dde4b98-5db6-43c3-b441-b7e8d8f900d2,710655,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Brako, L.",,1427,1979-06-26,1979,6,26,177,,26/Jun/1979,,,"on dead tree",,,,,,,,,,,,,,"United States",Minnesota,Wabasha,,"Theilman, 0.5 Mi E",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:6dde4b98-5db6-43c3-b441-b7e8d8f900d2,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669642
669660,MIN,Lichens,,PreservedSpecimen,5df73f0b-b7fe-4f7e-9dc0-4a2ff9123964,710673,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,1383,1979-06-25,1979,6,25,176,,25/Jun/1979,,,"on dead stump",,,,,,,,,,,,,,"United States",Minnesota,Wabasha,,"Dumfries, 2 Mi E of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:5df73f0b-b7fe-4f7e-9dc0-4a2ff9123964,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669660
669667,MIN,Lichens,,PreservedSpecimen,cb813ae7-e3ba-4dcd-abd4-0572eb8425e3,710680,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,1376,1979-06-25,1979,6,25,176,,25/Jun/1979,,,"on dead tree",,,,,,,,,,,,,,"United States",Minnesota,Wabasha,,"Dumfries, 2 Mi E of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:cb813ae7-e3ba-4dcd-abd4-0572eb8425e3,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669667
669708,MIN,Lichens,,PreservedSpecimen,60a95afd-fe53-47c3-9d6a-27b96ae667d2,710721,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia soredica",278918,"(Nyl.) Hale",Flavopunctelia,soredica,,,,,,,,,,"Brako, L.",,1325,1979-06-25,1979,6,25,176,,25/Jun/1979,,,"on red oak",,,,,,,,,,,,,,"United States",Minnesota,Wabasha,,"Wabasha, Coffee Mill Bluff",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:60a95afd-fe53-47c3-9d6a-27b96ae667d2,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669708
669714,MIN,Lichens,,PreservedSpecimen,ce2a1a5e-4372-45d5-b234-6feaca5a6935,710727,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,1314,1979-06-25,1979,6,25,176,,25/Jun/1979,,,"on bur oak",,,,,,,,,,,,,,"United States",Minnesota,Wabasha,,"Wabasha, Coffee Mill Bluff",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:ce2a1a5e-4372-45d5-b234-6feaca5a6935,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669714
669755,MIN,Lichens,,PreservedSpecimen,bf427753-fb73-4280-80c4-05271d879074,710768,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,1270,1979-06-24,1979,6,24,175,,24/Jun/1979,,,"on dead tree",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Elba, 4 Mi N of; Whitewater Wildlife Area",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:bf427753-fb73-4280-80c4-05271d879074,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669755
669773,MIN,Lichens,,PreservedSpecimen,fb782b7b-8943-4943-b4a1-73d31d2244d1,710786,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Brako, L.",,1252,1979-06-21,1979,6,21,172,,21/Jun/1979,,,"on dead tree",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Beaver, 4 Mi Nw of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:fb782b7b-8943-4943-b4a1-73d31d2244d1,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669773
669774,MIN,Lichens,,PreservedSpecimen,595d251f-f7a0-45f5-beeb-0f30f86ec218,710787,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia soredica",278918,"(Nyl.) Hale",Flavopunctelia,soredica,,,,,,,,,,"Brako, L.",,1250,1979-06-21,1979,6,21,172,,21/Jun/1979,,,"on canada plum",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Beaver, 4 Mi Nw of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:595d251f-f7a0-45f5-beeb-0f30f86ec218,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669774
669776,MIN,Lichens,,PreservedSpecimen,84f9995c-a59e-411d-9f14-dc8d2cc5a7e6,710789,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,1247,1979-06-21,1979,6,21,172,,21/Jun/1979,,,"on black cherry",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Beaver, 4 Mi Nw of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:84f9995c-a59e-411d-9f14-dc8d2cc5a7e6,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669776
669799,MIN,Lichens,,PreservedSpecimen,16e65b2e-cd5f-4ad4-9f00-e8fc0e8e0116,710812,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,1223,1979-06-21,1979,6,21,172,,21/Jun/1979,,,"on dead tree",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Weaver, 3 Mi S of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:16e65b2e-cd5f-4ad4-9f00-e8fc0e8e0116,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669799
669808,MIN,Lichens,,PreservedSpecimen,80d1c035-afcb-49e9-972d-bedd31626c77,710821,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,1214,1979-06-21,1979,6,21,172,,21/Jun/1979,,,"on dead tree",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Weaver, 3 Mi S of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:80d1c035-afcb-49e9-972d-bedd31626c77,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669808
669823,MIN,Lichens,,PreservedSpecimen,2f2c5ba4-6a81-4e23-970c-89500f88f3d9,710836,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,1197,1979-06-21,1979,6,21,172,,21/Jun/1979,,,"on moss on dead tree",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Weaver, 3 Mi S of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:2f2c5ba4-6a81-4e23-970c-89500f88f3d9,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669823
669828,MIN,Lichens,,PreservedSpecimen,3d687592-726c-4a46-b9c4-c03fe7cc567d,710841,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,1190,1979-06-20,1979,6,20,171,,20/Jun/1979,,,"on paper birch",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Winona, 3 Mi W of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:3d687592-726c-4a46-b9c4-c03fe7cc567d,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669828
669836,MIN,Lichens,,PreservedSpecimen,506d17d9-acac-4e63-9f9c-d2923a04717b,710849,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,1181,1979-06-20,1979,6,20,171,,20/Jun/1979,,,"on dead tree",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Winona, 3 Mi W of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:506d17d9-acac-4e63-9f9c-d2923a04717b,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669836
669858,MIN,Lichens,,PreservedSpecimen,d5cacda3-89d7-4774-9eb7-529dbd11a709,710871,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,1155,1979-06-20,1979,6,20,171,,20/Jun/1979,,,"on paper birch",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Winona, 3 Mi W of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:d5cacda3-89d7-4774-9eb7-529dbd11a709,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669858
669868,MIN,Lichens,,PreservedSpecimen,926309c7-f98c-4fec-b58d-5398e9b22889,710881,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Brako, L.",,1139,1979-06-20,1979,6,20,171,,20/Jun/1979,,,"on elm",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Winona, St. Marys College",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:926309c7-f98c-4fec-b58d-5398e9b22889,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669868
669924,MIN,Lichens,,PreservedSpecimen,81071ab2-510d-40cc-a687-05a3081df471,710937,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Brako, L.",,1067,1979-06-19,1979,6,19,170,,19/Jun/1979,,,"on jack pine",,,,,,,,,,,,,,"United States",Minnesota,Wabasha,,"Weaver, 4 Mi N of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:81071ab2-510d-40cc-a687-05a3081df471,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669924
669945,MIN,Lichens,,PreservedSpecimen,b4fc1e93-d099-4957-ba15-d45de2da7ca2,710958,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,1044,1979-06-18,1979,6,18,169,,18/Jun/1979,,,"on basswood",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"The Arches",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:b4fc1e93-d099-4957-ba15-d45de2da7ca2,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669945
669979,MIN,Lichens,,PreservedSpecimen,d4186c00-b75f-40a0-9b69-6e3ded135c8e,710992,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,994,1979-06-18,1979,6,18,169,,18/Jun/1979,,,"on dead tree",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Wyattville, 4 Mi Sw of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:d4186c00-b75f-40a0-9b69-6e3ded135c8e,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=669979
670023,MIN,Lichens,,PreservedSpecimen,a24aedfb-e771-40b8-82c0-0426de8b4769,711036,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,935,1979-06-17,1979,6,17,168,,17/Jun/1979,,,"on dead tree",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Winona, 12 Mi Nw of; John Latsch State Park",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:a24aedfb-e771-40b8-82c0-0426de8b4769,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670023
670044,MIN,Lichens,,PreservedSpecimen,4953dd1b-e420-44a4-9d29-0baad0cf50de,711057,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,911,1979-06-17,1979,6,17,168,,17/Jun/1979,,,"on dead tree",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Altura, 3 Mi Ne of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:4953dd1b-e420-44a4-9d29-0baad0cf50de,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670044
670045,MIN,Lichens,,PreservedSpecimen,9468b65b-7f2e-435d-b318-341cb64ad114,711058,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,909,1979-06-17,1979,6,17,168,,17/Jun/1979,,,"on bur oak",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Altura, 3 Mi Ne of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:9468b65b-7f2e-435d-b318-341cb64ad114,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670045
670054,MIN,Lichens,,PreservedSpecimen,643f48fd-799d-434d-92f8-a8e6f1a5da02,711067,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,897,1979-06-17,1979,6,17,168,,17/Jun/1979,,,"on dead tree",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Altura, 3 Mi Ne of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:643f48fd-799d-434d-92f8-a8e6f1a5da02,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670054
670081,MIN,Lichens,,PreservedSpecimen,47cf9eed-cde4-4fdb-90b4-e154a10dca26,711094,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,865,1979-06-16,1979,6,16,167,,16/Jun/1979,,,"on oak",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Goodview, 1 Mi S",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:47cf9eed-cde4-4fdb-90b4-e154a10dca26,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670081
670098,MIN,Lichens,,PreservedSpecimen,82f4300d-7c75-43d9-b9ae-d2bb8ea5e051,711111,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,840,1979-06-16,1979,6,16,167,,16/Jun/1979,,,"on shagbark hickory",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Pickwick, 1 Mi S of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:82f4300d-7c75-43d9-b9ae-d2bb8ea5e051,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670098
670147,MIN,Lichens,,PreservedSpecimen,807cbd2a-08aa-4ed7-b853-9295c010c4c7,711161,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,779,1979-06-15,1979,6,15,166,,15/Jun/1979,,,"on hickory",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Queens Bluff; Great River Bluffs State Park",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:807cbd2a-08aa-4ed7-b853-9295c010c4c7,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670147
670162,MIN,Lichens,,PreservedSpecimen,f01b59ab-4df8-4424-9bb9-b47d29bd9573,711176,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,762,1979-06-15,1979,6,15,166,,15/Jun/1979,,,"on birch",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Queens Bluff; Great River Bluffs State Park",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:f01b59ab-4df8-4424-9bb9-b47d29bd9573,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670162
670189,MIN,Lichens,,PreservedSpecimen,ab434fb2-f99f-45c7-a6b0-234a107002e4,711203,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,709,1979-06-14,1979,6,14,165,,14/Jun/1979,,,"on red oak",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"New Hartford, 2.5 Mi Sw",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:ab434fb2-f99f-45c7-a6b0-234a107002e4,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670189
670200,MIN,Lichens,,PreservedSpecimen,9d1d70db-8932-4170-9e78-71ed6b40a5a6,711214,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,695,1979-06-13,1979,6,13,164,,13/Jun/1979,,,"on old log",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Nodine, 2 Mi S of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:9d1d70db-8932-4170-9e78-71ed6b40a5a6,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670200
670215,MIN,Lichens,,PreservedSpecimen,144441e8-486c-4e57-9def-51d7caffcd63,711229,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,674,1979-06-13,1979,6,13,164,,13/Jun/1979,,,"on dead tree",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Nodine, 2 Mi S of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:144441e8-486c-4e57-9def-51d7caffcd63,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670215
670221,MIN,Lichens,,PreservedSpecimen,83118985-1df9-4619-bdf1-7be393f1065f,711235,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Brako, L.",,675,1979-06-13,1979,6,13,164,,13/Jun/1979,,,"on dead oak",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Nodine, 2 Mi S of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:83118985-1df9-4619-bdf1-7be393f1065f,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670221
670233,MIN,Lichens,,PreservedSpecimen,9d6f4c44-4408-4029-93f7-67ea9e6cd605,711247,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,663,1979-06-13,1979,6,13,164,,13/Jun/1979,,,"on dead tree",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Nodine, 2 Mi S of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:9d6f4c44-4408-4029-93f7-67ea9e6cd605,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670233
670257,MIN,Lichens,,PreservedSpecimen,6179f845-5cd7-4a80-a86c-607c194f3925,711271,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Brako, L.",,622,1979-06-13,1979,6,13,164,,13/Jun/1979,,,"on elm",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Dresbach, 2 Mi Sw of",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:6179f845-5cd7-4a80-a86c-607c194f3925,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=670257
